2025-03-17 17:34:21,087 - INFO - Running conjugate priors for file: 50_500_25_tau_0.9
2025-03-17 17:34:21,091 - INFO - Number of biomarkers: 10
2025-03-17 17:34:45,400 - INFO - Iteration 100/1000, Acceptance Ratio 1: 11.00%, Log Likelihood 1: -10826.5910, Current Accepted Order1: {'AB': 2, 'ADAS': 4, 'AVLT-Sum': 1, 'FUS-FCI': 3, 'FUS-GMI': 7, 'HIP-FCI': 6, 'HIP-GMI': 5, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 10.00%, Log Likelihood 2: -9530.7516, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 9, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 7, 'PCC-FCI': 10}, Subtype Accuracy: 0.3988888888888889, 
2025-03-17 17:35:09,525 - INFO - Iteration 200/1000, Acceptance Ratio 1: 7.00%, Log Likelihood 1: -10443.8686, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 5.50%, Log Likelihood 2: -9893.0056, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.40555555555555556, 
2025-03-17 17:35:33,696 - INFO - Iteration 300/1000, Acceptance Ratio 1: 4.67%, Log Likelihood 1: -10403.2589, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 3.67%, Log Likelihood 2: -9924.3554, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.3844444444444444, 
2025-03-17 17:35:57,994 - INFO - Iteration 400/1000, Acceptance Ratio 1: 3.50%, Log Likelihood 1: -10027.1442, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 2.75%, Log Likelihood 2: -10288.3682, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.41333333333333333, 
2025-03-17 17:36:22,128 - INFO - Iteration 500/1000, Acceptance Ratio 1: 2.80%, Log Likelihood 1: -10156.2430, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 2.20%, Log Likelihood 2: -10170.5075, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.41888888888888887, 
2025-03-17 17:36:46,195 - INFO - Iteration 600/1000, Acceptance Ratio 1: 2.33%, Log Likelihood 1: -11010.6042, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 1.83%, Log Likelihood 2: -9324.3921, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.43333333333333335, 
2025-03-17 17:37:10,358 - INFO - Iteration 700/1000, Acceptance Ratio 1: 2.00%, Log Likelihood 1: -10509.1557, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 1.57%, Log Likelihood 2: -9816.4032, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.4177777777777778, 
2025-03-17 17:37:34,406 - INFO - Iteration 800/1000, Acceptance Ratio 1: 1.75%, Log Likelihood 1: -10744.6429, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 1.38%, Log Likelihood 2: -9595.0598, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.41888888888888887, 
2025-03-17 17:37:58,483 - INFO - Iteration 900/1000, Acceptance Ratio 1: 1.56%, Log Likelihood 1: -10288.2706, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 1.22%, Log Likelihood 2: -10058.6848, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.42333333333333334, 
2025-03-17 17:38:22,524 - INFO - Iteration 1000/1000, Acceptance Ratio 1: 1.40%, Log Likelihood 1: -9995.7560, Current Accepted Order1: {'AB': 1, 'ADAS': 4, 'AVLT-Sum': 2, 'FUS-FCI': 3, 'FUS-GMI': 6, 'HIP-FCI': 5, 'HIP-GMI': 7, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Acceptance Ratio 2: 1.10%, Log Likelihood 2: -10335.9796, Current Accepted Order2: {'AB': 1, 'ADAS': 2, 'AVLT-Sum': 3, 'FUS-FCI': 4, 'FUS-GMI': 5, 'HIP-FCI': 7, 'HIP-GMI': 6, 'MMSE': 8, 'P-Tau': 9, 'PCC-FCI': 10}, Subtype Accuracy: 0.3933333333333333, 
2025-03-17 17:38:23,482 - INFO - Results saved to conjugate_priors/results/50_500_25_tau_0.9_results.json
